fleek_score,selfcheck_nli_score,selfcheck_bert_score,lm_v_lm_score,ground_truth,lbhd_sent_avg,lbhd_sent_min,lbhd_sent_normalized_product,lbhd_concept_avg,lbhd_concept_min,lbhd_concept_normalized_product
False,0.8090436028811254,0.5431979676796848,False,True,0.435206419614965,0.4418228290412278,0.27962186995539984,0.5357016428699501,0.45233508998204286,0.2725439846749329
True,0.0007057650409567808,0.2437787574125668,False,False,0.018459956904204766,0.004045829859400385,0.009255910321153582,0.012304051009576433,0.019410599518235205,0.005131822094673444
True,0.24150789272874149,0.5307856229135955,False,False,0.2683720694687697,0.6633870665777153,0.9834549556196202,0.3487411510816809,0.6697265644581287,0.9420152012605689
False,0.3083567822863488,0.19674663774519327,True,False,0.0799964164196516,0.12919065155850373,0.04264900218701073,0.08338466018601576,0.14559077606519777,0.036780959759285636
False,0.03065088816890781,0.4134205712151105,False,True,0.2641009846697946,0.25924563541476364,0.1529401386008078,0.5973241182995104,0.27319640871527673,0.2743692310350947
False,0.006401309214443551,0.2752027557208619,False,False,0.1396477911946068,0.20701767296570894,0.07764886558232043,0.19370821596482846,0.23566534133218076,0.09185848907897554
False,0.1924709934756402,0.40575121069258,False,False,0.4360422934727226,0.6757452250750662,0.9931660404420053,0.6349459990837849,0.6818519793148736,0.9999911753164454
False,0.07963506951079909,0.47159176185980417,False,False,0.28709040014418474,0.30411754740877606,0.16898581331802776,0.2758578153913338,0.31722323912527517,0.1374376748939885
False,0.9731447868046685,0.16105265214370246,False,False,0.2591095924097697,0.39386136537072347,0.1681795222361362,0.19633124975320104,0.4052768940326845,0.10403392594744254
False,0.105236031112811,0.59898692303905,False,False,0.6614896286810936,0.568935393920686,0.533460033892637,0.6188550425048882,0.5770537188132496,0.4237354998959628
False,0.5906180534497583,0.42148713583725156,False,True,0.12631238165856495,0.1728855983722264,0.06798300465602791,0.16754781458338242,0.14205419180482481,0.07371207325069795
False,0.5744269565477239,0.4364783969436512,False,True,0.14277462212828707,0.27130955864311934,0.09146335014622631,0.1124729979359067,0.279692171742179,0.05889752005201654
False,0.0017944180243589475,0.06504267557234744,True,True,0.0,0.0,0.0,0.006841007146207723,0.018833197571943572,0.002834150226087351
False,0.9582815976293737,0.5772609854538239,False,True,0.26572940697539393,0.33736689209096404,0.16172225263887352,0.3825846015278709,0.603325494361834,0.9499329235767227
True,0.40190349532643216,0.7406026806214903,False,True,0.472973509613297,0.6351398299378357,0.9705365533903025,0.61563602141811,0.6420113136067493,0.9891052887958374
False,0.198428460828125,0.19655914865044066,False,False,0.07426322411253916,0.4727182493889135,0.07194592094336505,0.09597395561259248,0.48264865077425245,0.07345196725391823
False,0.0005579530369652127,0.15834145609986075,False,False,0.1037890970239268,0.25012413116320964,0.06034913983045831,0.15226435622264112,0.2856105292752371,0.07621532281252552
