fleek_score,selfcheck_nli_score,selfcheck_bert_score,lm_v_lm_score,ground_truth,lbhd_sent_avg,lbhd_sent_min,lbhd_sent_normalized_product,lbhd_concept_avg,lbhd_concept_min,lbhd_concept_normalized_product
0.0,0.1127202267351094,0.3423195302486419,1.0,1.0,0.8237998766794203,0.5592872359634984,0.8507012007691608,0.9835005920321329,0.9204932702676096,0.9874007302595893
0.0,0.0008470606786431,0.3139150261878967,0.0,0.0,0.8805848525244506,0.915254896925962,0.9117523019274354,0.8764044573097467,0.9018415046874466,0.9058570568721331
0.0,0.0009256122866645,0.2003602981567382,0.0,0.0,0.4614889720299411,0.5281001716121492,0.558037601092376,0.4730754121815528,0.5751748627379247,0.5720243505088667
0.0,0.0011786433402448,0.2457099080085754,0.0,0.0,0.9899609199829409,1.0,0.992780446157695,0.9948009390222432,0.9860611586379515,0.996131679500581
0.0,0.0013814354839269,0.2940658211708069,0.0,0.0,0.48031352396766547,0.29696081384372786,0.5315469355749027,0.6689149619206098,0.29260874548666904,0.6790249109362589
0.0,0.0007549978094175,0.1985392570495605,0.0,0.0,0.9185219839907353,0.9056105007715649,0.9391255904908351,0.998905452949973,0.9982075210756585,0.9991880086604654
0.0,0.0854926325380802,0.4238014221191406,0.0,0.0,0.19183531811953602,0.27409849723506685,0.28906083320443754,0.5534131998268594,0.27008148441410307,0.5558902559111805
0.0,0.2517887443304062,0.5348849833011627,0.0,0.0,0.12899266917811802,0.35332519980589105,0.26195486841837434,0.3813432294720722,0.3481470909439053,0.4438980871138636
0.0,0.1156182433012873,0.4280108988285065,0.5,0.0,0.6861092774770747,0.8016138223119245,0.7634732103844666,0.6183367867820353,0.8048348865663519,0.7070722630829405
0.0,0.000670115154935,0.156550121307373,0.0,0.0,0.6628290330967568,0.4431835198276597,0.6998872014863469,0.8496894905540975,0.6696147066649001,0.8717979417242623
1.0,0.999296808242798,0.6096069909632206,1.0,1.0,0.29798292363894463,0.09561703874498617,0.21921729450749017,0.2135077306822455,0.094215736386835,0.14508704265648475
0.0,0.0012925735965836,0.4238847017288207,0.0,0.0,0.6747209814958262,0.5767276161998027,0.7337071636278742,0.7064059225428485,0.5682754639558167,0.7526108366785675
0.0,0.0017343690386041,0.4363211572170258,0.0,0.0,0.0,0.3570933135085592,0.11691238924715375,0.6584477388534085,0.35185998157454956,0.6646929608301471
1.0,0.0012142685009166,0.3161583542823791,0.0,1.0,0.7776337337318373,0.6804181311405013,0.8211337246672477,0.730835907210166,0.6704463568185735,0.775717859921415
1.0,0.0034857441904023,0.5521591365337372,0.0,0.0,0.7151964269354427,0.6144913388746609,0.7666873084001873,0.5627192905635359,0.6054857455878293,0.6249087395092014
1.0,0.9986392140388488,0.472448980808258,1.0,1.0,0.1404271068963614,0.0,0.0,0.1829318620540754,0.0,0.0
0.0,0.0037048461381345,0.2308884859085083,1.0,0.0,0.9688810137162078,0.9836765004004402,0.9775053502551478,0.9864217304464318,0.9914857735146896,0.9899191850953717
0.0,0.0012044413597323,0.3009945631027222,0.0,0.0,0.8293358454254367,0.7538549068610225,0.8665264984891028,0.6146794088123948,0.742806889974559,0.6934738135123584
0.0,0.0014038343797437,0.3671765565872192,0.0,0.0,0.4770358639190344,0.5841050552131768,0.5729585564989321,0.5669460860929305,0.6535228845982273,0.6552686083254375
0.0,0.0011913221096619,0.2431498765945434,0.0,0.0,0.9470732588877926,0.9586333381700096,0.9614331650208396,0.9727584016674955,0.944584219153024,0.9793677536648622
0.0,0.0010298322886228,0.3541952967643738,0.0,0.0,0.9732117806882137,0.9567091376272052,0.9803563308004719,0.9706912322513255,0.9426882184665797,0.9778082517603717
0.0,0.0007581682410091,0.3206040978431701,0.0,0.0,0.6574094197939608,0.5372521464809288,0.707718867918117,0.7557729531716106,0.8305030202996253,0.8092080808139492
0.0,0.275326010317076,0.2983473539352417,0.0,0.0,0.6426433738844894,0.5874587134661304,0.7098089383041144,0.5876840012668294,0.5788492931023383,0.6438996111124078
0.0,0.1379983879218343,0.7334505125880242,0.0,0.0,0.5986459278990117,0.2994803227964422,0.6238665171031279,0.9033417064208731,0.6357436906735545,0.917747767809836
0.0,0.0021300544962286,0.2498692870140075,0.0,0.0,0.8311488476290196,0.6133445860354345,0.8550129324468689,0.8107318469176081,0.6043557988270898,0.8388863253357242
1.0,0.7503853917645756,0.5587809026241303,1.0,1.0,0.3165867206223818,0.21331950211687345,0.35777235174500177,0.6471493113686231,0.2101932274980447,0.6224793290238961
0.0,0.200240076665068,0.2949337601661682,1.0,0.0,0.43337264709863854,0.40722279396915173,0.49590904894246046,0.4431011328986141,0.4012547963301134,0.50300979871494
0.0,0.0069231355970259,0.4592360615730285,0.0,0.0,0.23777004085700448,0.5220245415395237,0.39889260568064056,0.5091324194088265,0.7459039261282014,0.6230430704907963
0.0,0.0008210857689846,0.2549249410629273,0.0,0.0,0.5977901263004224,0.6629712582308034,0.6812820487184239,0.6710104453495538,0.6532551741547943,0.7309708483471291
0.0,0.2093931188806891,0.4345321178436279,0.0,1.0,0.7875545117100706,0.7666062591374188,0.8363864233757026,0.8498032548452827,0.7553713665617574,0.8783886193424295
0.0,0.0018305603181943,0.2479594707489013,0.0,0.0,1.0,0.9982272139950403,1.0,0.9929699387149942,0.9835978323774741,0.9947589218376702
0.0,0.0024798713682685,0.4688910782337189,0.0,0.0,0.7241660724929253,0.594881638409928,0.774199126458071,0.892671436854461,0.8251030125474017,0.9153796004680146
0.0,0.0007874802686274,0.3410086035728454,0.0,0.0,0.9916859890737437,0.9870200542406757,0.9939662895632164,0.9827294853899229,0.9725549176112218,0.9870813521920967
0.0,0.0010497791983652,0.2665115594863891,0.5,0.0,0.9630220486728582,0.8697281873879334,0.971555212514494,0.974326967927011,0.8569820055783528,0.9797215099372609
0.0,0.0013276414130814,0.2054651737213134,0.0,0.0,0.7241605583887063,0.5206246464233244,0.7700702973226727,0.8334497830452312,0.876183531312863,0.8733062556128164
